32123
5 , 14, 30429
4.5 , 14, 22961
6.5 , 14, 22341
8.25 , 14, 22765
6.75 , 14, 16789
154.5 , 14, 14
5 , 15, 20851
12 , 15, 24744
7 , 15, 28570
10.25 , 15, 17214
0.25 , 15, 13497
0.25 , 15, 22269
134.75 , 15, 15
9.5 , 16, 27207
9.25 , 16, 5301
10.25 , 16, 20545
3.25 , 16, 16872
8.5 , 16, 2764
5 , 16, 27530
5.75 , 16, 4892
11.75 , 16, 138
163.25 , 16, 16
9.75 , 17, 12180
6.75 , 17, 7808
10.75 , 17, 14127
3.25 , 17, 10593
11 , 17, 9246
5.75 , 17, 31248
0.25 , 17, 14771
2 , 17, 24574
0.75 , 17, 16765
150.25 , 17, 17
1.5 , 18, 25831
0.75 , 18, 9141
2.5 , 18, 18516
6 , 18, 24280
110.75 , 18, 18
8.25 , 19, 21603
108.25 , 19, 19
10.75 , 20, 8854
110.75 , 20, 20
11.5 , 21, 28618
3.25 , 21, 4587
10.75 , 21, 4378
3 , 21, 28812
4.25 , 21, 30529
7.5 , 21, 16260
12 , 21, 19283
152.25 , 21, 21
6 , 22, 3359
3.25 , 22, 3978
4 , 22, 31751
7.5 , 22, 528
8.5 , 22, 17837
8.5 , 22, 17898
137.75 , 22, 22
5.25 , 23, 15338
105.25 , 23, 23
8 , 24, 10993
0.5 , 24, 3559
1.75 , 24, 8349
0.75 , 24, 21562
2 , 24, 20458
113 , 24, 24
5.5 , 25, 10321
8.25 , 25, 2896
5.25 , 25, 19220
8.25 , 25, 19086
7.25 , 25, 7878
12.25 , 25, 5030
8.75 , 25, 30764
11.5 , 25, 29993
167 , 25, 25
7.5 , 26, 2802
8.25 , 26, 30132
3.75 , 26, 30026
5.25 , 26, 7355
2.75 , 26, 11990
1.25 , 26, 30853
2.25 , 26, 24264
131 , 26, 26
10.75 , 27, 17784
5.5 , 27, 23880
5 , 27, 6807
7.25 , 27, 25622
11.75 , 27, 16201
6 , 27, 12912
146.25 , 27, 27
9 , 28, 3676
8.5 , 28, 10294
8.25 , 28, 2633
9.25 , 28, 7244
12 , 28, 1722
2.75 , 28, 29248
5.75 , 28, 2889
10.5 , 28, 13100
5.5 , 28, 21387
171.5 , 28, 28
2.75 , 29, 11742
3.75 , 29, 4173
1 , 29, 25143
3.25 , 29, 19997
5.25 , 29, 15313
4.75 , 29, 9485
120.75 , 29, 29
8 , 30, 24548
0.5 , 30, 5555
4.25 , 30, 4715
112.75 , 30, 30
5.5 , 31, 14196
105.5 , 31, 31
8.25 , 32, 30338
6.25 , 32, 7171
4 , 32, 11795
118.5 , 32, 32
10 , 33, 3108
110 , 33, 33
0.5 , 34, 7345
0.5 , 34, 438
10.25 , 34, 20932
3 , 34, 752
11.25 , 34, 24039
1.25 , 34, 17131
11 , 34, 6030
137.75 , 34, 34
5 , 35, 11104
6.75 , 35, 4844
4.5 , 35, 13236
10 , 35, 20756
6.5 , 35, 10545
132.75 , 35, 35
10.5 , 36, 27230
4.75 , 36, 19607
4.5 , 36, 14348
10.25 , 36, 26835
7.5 , 36, 16685
10 , 36, 18190
11 , 36, 28354
2.75 , 36, 9193
5.5 , 36, 19232
166.75 , 36, 36
11.75 , 37, 2567
10 , 37, 20629
121.75 , 37, 37
5.75 , 38, 13773
7.25 , 38, 2894
6 , 38, 26213
9.75 , 38, 4728
1.5 , 38, 16393
6 , 38, 7334
1.75 , 38, 9086
0.75 , 38, 13171
138.75 , 38, 38
10.25 , 39, 7902
3.25 , 39, 19048
10.75 , 39, 23451
3.5 , 39, 15648
127.75 , 39, 39
12 , 40, 11713
2.5 , 40, 30889
6.75 , 40, 10363
121.25 , 40, 40
1.75 , 41, 21550
3.75 , 41, 23513
2 , 41, 23763
5.75 , 41, 8144
8.75 , 41, 6369
5.75 , 41, 4227
5.25 , 41, 1571
133 , 41, 41
10.5 , 42, 8128
5.75 , 42, 22416
7.25 , 42, 24526
123.5 , 42, 42
9.5 , 43, 13865
9.25 , 43, 27494
11.5 , 43, 2341
4.5 , 43, 3839
134.75 , 43, 43
12 , 44, 2380
10.5 , 44, 5967
9.25 , 44, 9121
9 , 44, 26894
0.75 , 44, 28483
0.75 , 44, 17917
11 , 44, 14997
153.25 , 44, 44
1 , 45, 25383
5.25 , 45, 29597
12.25 , 45, 13414
118.5 , 45, 45
11.5 , 46, 28586
3.5 , 46, 4394
10.25 , 46, 22074
7 , 46, 5750
132.25 , 46, 46
3.75 , 47, 13082
1.25 , 47, 27179
2.5 , 47, 29647
3.5 , 47, 17289
1.5 , 47, 21557
0.25 , 47, 23795
7 , 47, 235
10.5 , 47, 5051
130.25 , 47, 47
0.75 , 48, 304
9.25 , 48, 7030
7.25 , 48, 18552
117.25 , 48, 48
1.75 , 49, 23306
3.75 , 49, 19578
105.5 , 49, 49
1.25 , 50, 20577
1.75 , 50, 28883
11.25 , 50, 12103
8 , 50, 5667
3.25 , 50, 10522
8.75 , 50, 16439
134.25 , 50, 50
10.25 , 51, 6231
2 , 51, 30504
2.5 , 51, 8248
11.75 , 51, 26507
7.25 , 51, 30221
8 , 51, 13905
141.75 , 51, 51
2.75 , 52, 21623
6.5 , 52, 21053
109.25 , 52, 52
5.25 , 53, 30843
10.25 , 53, 31132
8.25 , 53, 29910
11.5 , 53, 18480
6 , 53, 20368
7.25 , 53, 24941
3 , 53, 7636
151.5 , 53, 53
10 , 54, 2792
7.25 , 54, 4607
5 , 54, 19212
7.25 , 54, 3418
129.5 , 54, 54
10 , 55, 20041
0.5 , 55, 18785
11.5 , 55, 16327
11.25 , 55, 20220
2.75 , 55, 31880
5.75 , 55, 18501
1 , 55, 23760
6.5 , 55, 7172
149.25 , 55, 55
0.75 , 56, 30299
2.5 , 56, 32100
6 , 56, 30500
109.25 , 56, 56
3.75 , 57, 24922
2.75 , 57, 3066
2.5 , 57, 27734
10.25 , 57, 5846
119.25 , 57, 57
0.75 , 58, 31534
0.75 , 58, 8044
2 , 58, 14424
4.25 , 58, 12800
6.25 , 58, 4445
2.5 , 58, 8315
7.75 , 58, 8330
9.25 , 58, 22974
133.5 , 58, 58
12.25 , 59, 24297
3.25 , 59, 19254
6.75 , 59, 12912
4.5 , 59, 176
8.25 , 59, 11383
135 , 59, 59
11.75 , 60, 30319
1.5 , 60, 3184
7.75 , 60, 20860
2.5 , 60, 23250
8.5 , 60, 29246
132 , 60, 60
3 , 61, 12374
8.25 , 61, 5450
7.5 , 61, 32102
118.75 , 61, 61
9.5 , 62, 30332
2.5 , 62, 26066
5.75 , 62, 8174
5.5 , 62, 10186
5.25 , 62, 18327
3.25 , 62, 484
131.75 , 62, 62
11.25 , 63, 22996
3.5 , 63, 22767
3.75 , 63, 19545
6.5 , 63, 15590
5.75 , 63, 162
8.5 , 63, 31175
7.75 , 63, 30264
147 , 63, 63
7.25 , 64, 31733
107.25 , 64, 64
0.25 , 65, 29232
7.25 , 65, 21467
107.5 , 65, 65
8.75 , 66, 16372
1 , 66, 7379
5.5 , 66, 28486
0.5 , 66, 19270
7.25 , 66, 13185
123 , 66, 66
0.75 , 67, 9748
0.75 , 67, 18466
12.25 , 67, 28470
10.5 , 67, 688
6 , 67, 18624
6.5 , 67, 9029
136.75 , 67, 67
3.5 , 68, 22244
1 , 68, 31545
2.5 , 68, 22125
10 , 68, 25543
8.75 , 68, 12070
125.75 , 68, 68
1 , 69, 11499
2 , 69, 27163
1.75 , 69, 7850
3.5 , 69, 15122
7 , 69, 5021
115.25 , 69, 69
1 , 70, 7952
6 , 70, 11159
9.25 , 70, 17439
12 , 70, 4488
7.75 , 70, 7759
11.75 , 70, 22689
147.75 , 70, 70
0.5 , 71, 19963
100.5 , 71, 71
12.25 , 72, 13497
3.5 , 72, 15181
2.75 , 72, 4592
5.25 , 72, 2820
2.75 , 72, 20370
2 , 72, 20597
128.5 , 72, 72
0.5 , 73, 8766
3.75 , 73, 8400
1.5 , 73, 24903
3.5 , 73, 27557
1.5 , 73, 17242
4 , 73, 15527
4 , 73, 20065
118.75 , 73, 73
0.5 , 74, 19119
3.25 , 74, 301
10.25 , 74, 30724
2.75 , 74, 26942
4.75 , 74, 10201
4.25 , 74, 23967
8.75 , 74, 3351
4.75 , 74, 19087
139.25 , 74, 74
2 , 75, 22109
1.25 , 75, 27209
4.25 , 75, 23365
3.75 , 75, 31193
2.5 , 75, 10679
2.75 , 75, 3937
116.5 , 75, 75
5.25 , 76, 13385
0.25 , 76, 614
9.75 , 76, 14201
9.5 , 76, 17398
124.75 , 76, 76
1.75 , 77, 9801
3.5 , 77, 19775
3 , 77, 8846
4.25 , 77, 9943
8.5 , 77, 4769
0.5 , 77, 19467
7 , 77, 16214
128.5 , 77, 77
1.75 , 78, 22644
4.75 , 78, 3634
11.75 , 78, 13259
9.25 , 78, 11224
127.5 , 78, 78
2.25 , 79, 12285
12.25 , 79, 15045
3.5 , 79, 19842
118 , 79, 79
11.25 , 80, 23101
111.25 , 80, 80
1.25 , 81, 6635
2 , 81, 6533
1.25 , 81, 23739
9.75 , 81, 11091
1.5 , 81, 28154
8.75 , 81, 1199
124.5 , 81, 81
8.5 , 82, 21749
108.5 , 82, 82
2.75 , 83, 31976
2.25 , 83, 11379
105 , 83, 83
6.25 , 84, 23257
106.25 , 84, 84
6 , 85, 24992
6 , 85, 28606
10.25 , 85, 7983
9 , 85, 2158
3 , 85, 19032
0.25 , 85, 29315
134.5 , 85, 85
1.5 , 86, 20764
4.5 , 86, 23739
10.25 , 86, 11728
1.75 , 86, 5790
1.5 , 86, 17369
5.5 , 86, 29537
8.5 , 86, 31157
11.25 , 86, 21515
144.75 , 86, 86
4 , 87, 13371
8 , 87, 7382
10 , 87, 5923
5.25 , 87, 6616
9.75 , 87, 11976
4 , 87, 5858
141 , 87, 87
2.25 , 88, 26413
10.5 , 88, 11945
8 , 88, 29758
11.5 , 88, 5411
8.5 , 88, 3929
12 , 88, 24884
8 , 88, 11789
5.25 , 88, 6538
3.5 , 88, 5666
169.5 , 88, 88
6 , 89, 2246
11.5 , 89, 29401
117.5 , 89, 89
3.25 , 90, 7388
5.25 , 90, 20340
12.25 , 90, 21948
1.25 , 90, 6905
0.75 , 90, 1842
2.75 , 90, 6452
6 , 90, 29194
131.5 , 90, 90
12 , 91, 25851
7.25 , 91, 30841
11.75 , 91, 26550
8.5 , 91, 29112
139.5 , 91, 91
11.75 , 92, 27166
8.75 , 92, 24818
2.75 , 92, 8772
123.25 , 92, 92
2.75 , 93, 4960
4.75 , 93, 25301
107.5 , 93, 93
6.5 , 94, 27059
1.75 , 94, 20381
2 , 94, 6074
110.25 , 94, 94
7.25 , 95, 19787
1.5 , 95, 26686
108.75 , 95, 95
6 , 96, 379
3 , 96, 22960
8 , 96, 5840
2.25 , 96, 7899
9.75 , 96, 19733
10.5 , 96, 6670
6.5 , 96, 16299
9.5 , 96, 19056
11.5 , 96, 27152
167 , 96, 96
8.75 , 97, 9108
8.5 , 97, 22930
11.5 , 97, 845
11.5 , 97, 29118
140.25 , 97, 97
1.75 , 98, 14788
7.75 , 98, 21786
4.25 , 98, 22471
3.75 , 98, 17943
4.75 , 98, 14180
4.25 , 98, 5185
6 , 98, 29367
132.5 , 98, 98
3 , 99, 27065
7.25 , 99, 15616
7.25 , 99, 3301
9.5 , 99, 20984
5.25 , 99, 27238
0.25 , 99, 28518
6 , 99, 31562
6 , 99, 3309
2.75 , 99, 23427
147.25 , 99, 99
2.75 , 100, 17960
102.75 , 100, 100
10.75 , 101, 9368
11 , 101, 11001
1 , 101, 24731
122.75 , 101, 101
10 , 102, 27165
5 , 102, 10587
6.25 , 102, 2564
2.5 , 102, 18394
3.75 , 102, 9184
127.5 , 102, 102
11 , 103, 26626
9 , 103, 21757
10.25 , 103, 13459
9.75 , 103, 23120
140 , 103, 103
4.75 , 104, 28512
0.75 , 104, 2642
4 , 104, 22971
5 , 104, 8463
9.25 , 104, 302
3.25 , 104, 4729
4 , 104, 8583
131 , 104, 104
6.25 , 105, 22164
2 , 105, 26219
9 , 105, 13922
6.5 , 105, 21719
123.75 , 105, 105
4.5 , 106, 18538
104.5 , 106, 106
6.25 , 107, 17956
7.25 , 107, 4225
9.75 , 107, 11131
123.25 , 107, 107
0.25 , 108, 30267
11.75 , 108, 426
11 , 108, 19789
123 , 108, 108
9.75 , 109, 29344
0.5 , 109, 5186
8 , 109, 17138
1.25 , 109, 2928
119.5 , 109, 109
7.5 , 110, 10045
7.25 , 110, 11355
6.5 , 110, 4605
11.5 , 110, 26643
4.75 , 110, 1008
9 , 110, 9983
10.25 , 110, 2984
2 , 110, 14938
6 , 110, 28643
164.75 , 110, 110
7.25 , 111, 26488
0.75 , 111, 11808
9.25 , 111, 4706
9.5 , 111, 6751
1 , 111, 31681
3 , 111, 11304
8.75 , 111, 5629
5 , 111, 7374
2 , 111, 13733
146.5 , 111, 111
10.5 , 112, 15093
7.5 , 112, 8466
6.25 , 112, 5970
5.5 , 112, 17223
3 , 112, 28338
11.5 , 112, 1564
144.25 , 112, 112
7 , 113, 30014
4.5 , 113, 6044
111.5 , 113, 113
1.75 , 114, 26365
9.25 , 114, 7851
2 , 114, 410
10 , 114, 25961
1 , 114, 24245
8.25 , 114, 27215
3.25 , 114, 26239
135.5 , 114, 114
7.5 , 115, 26314
9.25 , 115, 5486
8 , 115, 24020
4.5 , 115, 3955
11.75 , 115, 25856
3 , 115, 31194
7.25 , 115, 18447
151.25 , 115, 115
10.75 , 116, 23418
5.5 , 116, 2750
3.75 , 116, 19759
120 , 116, 116
4.75 , 117, 15587
4.5 , 117, 3722
7.75 , 117, 21688
2.25 , 117, 21190
119.25 , 117, 117
7.75 , 118, 887
9.5 , 118, 8752
6.25 , 118, 5135
2.5 , 118, 7433
126 , 118, 118
9.75 , 119, 11611
9 , 119, 9925
1 , 119, 1175
5 , 119, 9582
10.5 , 119, 19390
6.75 , 119, 21381
0.25 , 119, 20205
142.25 , 119, 119
9.75 , 120, 2210
4.75 , 120, 8738
114.5 , 120, 120
10.5 , 121, 1951
4.75 , 121, 31147
4.25 , 121, 19603
4.25 , 121, 6039
11 , 121, 4838
11.5 , 121, 31377
3.25 , 121, 7954
149.5 , 121, 121
9.25 , 122, 21898
2.5 , 122, 23425
10.75 , 122, 15759
12 , 122, 1523
11.75 , 122, 4315
7.5 , 122, 15375
7.25 , 122, 5344
0.25 , 122, 259
2.5 , 122, 23597
163.75 , 122, 122
4.25 , 123, 26095
6 , 123, 17301
10.25 , 123, 17841
9 , 123, 4270
8.75 , 123, 8368
2.25 , 123, 24379
12 , 123, 20673
152.5 , 123, 123
10.5 , 124, 701
8.5 , 124, 8083
12 , 124, 269
6.75 , 124, 30790
2 , 124, 19666
7.25 , 124, 3547
7 , 124, 22725
0.75 , 124, 17897
2.5 , 124, 24275
157.25 , 124, 124
6.25 , 125, 15249
12.25 , 125, 10058
10.25 , 125, 28339
11 , 125, 20264
10 , 125, 29538
11.75 , 125, 4912
4.5 , 125, 9736
11.75 , 125, 8557
1.25 , 125, 16425
179 , 125, 125
5.25 , 126, 9457
9.25 , 126, 31793
3.5 , 126, 2515
2.25 , 126, 9801
120.25 , 126, 126
5 , 127, 11535
8.75 , 127, 12277
1 , 127, 7659
3 , 127, 16696
3.5 , 127, 22581
121.25 , 127, 127
3.25 , 128, 25855
4.25 , 128, 29644
11.25 , 128, 21693
3.75 , 128, 28002
8.25 , 128, 10066
9.75 , 128, 27775
10.25 , 128, 26417
2.5 , 128, 10953
4 , 128, 21442
157.25 , 128, 128
0.25 , 129, 24708
12 , 129, 20997
112.25 , 129, 129
6.5 , 130, 23125
3.75 , 130, 20601
11.25 , 130, 7243
4.75 , 130, 8764
10.5 , 130, 13855
11 , 130, 5491
0.5 , 130, 11451
11.25 , 130, 18668
3 , 130, 7418
162.5 , 130, 130
5.5 , 131, 1282
11.25 , 131, 31663
2 , 131, 7105
2 , 131, 5864
5.75 , 131, 5195
3 , 131, 15476
10.5 , 131, 9594
9.25 , 131, 10658
149.25 , 131, 131
3.25 , 132, 17351
2 , 132, 10316
2.5 , 132, 18027
4 , 132, 32020
111.75 , 132, 132
1.5 , 133, 26564
4.75 , 133, 2798
6.75 , 133, 9465
0.5 , 133, 20447
10.5 , 133, 16609
5 , 133, 7940
8 , 133, 28193
8.75 , 133, 15317
145.75 , 133, 133
12.25 , 134, 2122
4.75 , 134, 23224
12 , 134, 3921
5.5 , 134, 27066
5.25 , 134, 16694
11.5 , 134, 28973
11.5 , 134, 27405
9.75 , 134, 23545
172.5 , 134, 134
12.25 , 135, 11551
7.5 , 135, 7096
119.75 , 135, 135
3.5 , 136, 19957
6.5 , 136, 13418
5.25 , 136, 17331
10 , 136, 12394
125.25 , 136, 136
3.75 , 137, 26536
4 , 137, 4257
8 , 137, 2082
12 , 137, 3321
6.75 , 137, 19591
2.5 , 137, 14612
137 , 137, 137
0.25 , 138, 8097
3 , 138, 24895
4.5 , 138, 5178
6.25 , 138, 13217
7.75 , 138, 30697
0.75 , 138, 2488
2.75 , 138, 2091
5.75 , 138, 26119
131 , 138, 138
8 , 139, 58
9.75 , 139, 31240
3.75 , 139, 25097
3.5 , 139, 18536
7.5 , 139, 25416
8 , 139, 14195
9.75 , 139, 6727
150.25 , 139, 139
3.75 , 140, 10190
10.5 , 140, 30436
5.75 , 140, 25444
11.25 , 140, 18075
8.25 , 140, 30882
139.5 , 140, 140
7.5 , 141, 2388
9.5 , 141, 21991
2 , 141, 2175
119 , 141, 141
9 , 142, 14646
9.25 , 142, 25699
2.5 , 142, 18479
0.5 , 142, 2995
0.5 , 142, 25661
2.5 , 142, 20835
1.25 , 142, 3856
125.5 , 142, 142
8 , 143, 5305
0.75 , 143, 29518
2 , 143, 12199
3.5 , 143, 25989
3.25 , 143, 8024
7.75 , 143, 29029
12 , 143, 6921
137.25 , 143, 143
11.5 , 144, 18220
6.75 , 144, 3354
1 , 144, 7521
2.5 , 144, 8805
4 , 144, 23237
9.75 , 144, 25550
135.5 , 144, 144
9.5 , 145, 7303
12.25 , 145, 3611
11 , 145, 27831
0.75 , 145, 7175
9.75 , 145, 15613
5.25 , 145, 13969
3.25 , 145, 31115
3.25 , 145, 543
3.25 , 145, 18512
158.25 , 145, 145
11.25 , 146, 27311
0.75 , 146, 18542
2.25 , 146, 6180
12.25 , 146, 26095
4.25 , 146, 26210
5.25 , 146, 5555
11 , 146, 11649
6.25 , 146, 3501
153.25 , 146, 146
1.5 , 147, 22810
1.25 , 147, 19792
0.25 , 147, 21590
103 , 147, 147
7.5 , 148, 2627
5 , 148, 31819
12 , 148, 21852
124.5 , 148, 148
1.25 , 149, 3209
1 , 149, 3020
4 , 149, 14831
11.5 , 149, 26775
117.75 , 149, 149
3.25 , 150, 28612
7.75 , 150, 19016
0.75 , 150, 25347
3.5 , 150, 226
4.75 , 150, 28661
10 , 150, 14361
130 , 150, 150
6.5 , 151, 30213
5.75 , 151, 20930
11.75 , 151, 9681
11.5 , 151, 17545
3.75 , 151, 30077
1.25 , 151, 21218
0.25 , 151, 12108
5.25 , 151, 11842
146 , 151, 151
2.25 , 152, 20081
1.5 , 152, 23182
9.75 , 152, 7714
113.5 , 152, 152
3 , 153, 26068
2.75 , 153, 20207
7 , 153, 18489
5.5 , 153, 30290
5.75 , 153, 50
2.5 , 153, 11399
5.75 , 153, 16119
12.25 , 153, 15517
144.5 , 153, 153
0.5 , 154, 14645
0.5 , 154, 6862
3.5 , 154, 28675
4.75 , 154, 5388
11 , 154, 1560
10 , 154, 29148
1.75 , 154, 30011
132 , 154, 154
8.75 , 155, 29031
6.75 , 155, 14330
10.25 , 155, 25806
6.25 , 155, 15263
11 , 155, 20415
11 , 155, 11872
2.25 , 155, 18502
12.25 , 155, 91
8.75 , 155, 2277
177.25 , 155, 155
5.5 , 156, 6577
105.5 , 156, 156
3 , 157, 26854
9.25 , 157, 20137
2.5 , 157, 12016
114.75 , 157, 157
4 , 158, 19896
8 , 158, 29145
1.25 , 158, 13190
5.75 , 158, 31675
1.75 , 158, 9253
1.75 , 158, 25418
3.5 , 158, 20222
126 , 158, 158
4.25 , 159, 20324
4.5 , 159, 28427
3.5 , 159, 6378
8.5 , 159, 6983
12 , 159, 16079
11.75 , 159, 31587
8.25 , 159, 24686
10.75 , 159, 13499
3.75 , 159, 12833
167.25 , 159, 159
1 , 160, 9096
6.25 , 160, 8207
12.25 , 160, 13399
2 , 160, 4933
11.75 , 160, 29114
133.25 , 160, 160
12.25 , 161, 3337
10.75 , 161, 6717
5.25 , 161, 3178
8.5 , 161, 21147
8 , 161, 29212
2.25 , 161, 18482
147 , 161, 161
6.25 , 162, 22147
9.5 , 162, 22453
0.5 , 162, 1550
12.25 , 162, 3105
128.5 , 162, 162
2 , 163, 6086
1.5 , 163, 2546
11 , 163, 21031
8 , 163, 14998
4.25 , 163, 21038
8.25 , 163, 19490
5.25 , 163, 10419
11.75 , 163, 22852
10.25 , 163, 25081
162.25 , 163, 163
12.25 , 164, 19832
2.25 , 164, 11140
11.25 , 164, 22911
125.75 , 164, 164
4.75 , 165, 3114
10.25 , 165, 3086
3.25 , 165, 25197
12 , 165, 25283
130.25 , 165, 165
0.25 , 166, 7432
8.25 , 166, 26460
108.5 , 166, 166
1.75 , 167, 25032
101.75 , 167, 167
2.25 , 168, 11563
11.5 , 168, 5789
7.75 , 168, 17093
121.5 , 168, 168
5 , 169, 241
7.25 , 169, 27643
8.75 , 169, 28472
10 , 169, 14347
11.25 , 169, 8393
8 , 169, 18455
150.25 , 169, 169
12.25 , 170, 24556
2.5 , 170, 22997
10.5 , 170, 564
7.5 , 170, 27273
3 , 170, 17167
135.75 , 170, 170
0.5 , 171, 1584
10.5 , 171, 11419
11.5 , 171, 5886
122.5 , 171, 171
7.25 , 172, 699
5 , 172, 18699
5.75 , 172, 25707
2.75 , 172, 22090
6.5 , 172, 5968
0.25 , 172, 20154
127.5 , 172, 172
5.5 , 173, 12691
7.5 , 173, 12512
7 , 173, 5616
7.5 , 173, 26228
10 , 173, 30218
137.5 , 173, 173
2.25 , 174, 31067
1.5 , 174, 20226
7.25 , 174, 5333
1.5 , 174, 5191
6 , 174, 9976
0.5 , 174, 31920
9.75 , 174, 13917
128.75 , 174, 174
5.5 , 175, 21108
105.5 , 175, 175
2.25 , 176, 14110
2.75 , 176, 1770
8 , 176, 1079
7.5 , 176, 8818
12.25 , 176, 8117
4.75 , 176, 29779
9 , 176, 4021
146.5 , 176, 176
11 , 177, 21818
9.25 , 177, 8439
0.75 , 177, 7043
0.25 , 177, 7487
5.75 , 177, 9396
9.25 , 177, 16634
9.75 , 177, 6218
146 , 177, 177
0.75 , 178, 13349
9.5 , 178, 18361
8 , 178, 2667
3.25 , 178, 20398
121.5 , 178, 178
7 , 179, 3725
6.5 , 179, 24215
3 , 179, 23815
6 , 179, 17509
7.25 , 179, 4593
129.75 , 179, 179
5.5 , 180, 12176
6.25 , 180, 3619
111.75 , 180, 180
8.5 , 181, 15196
108.5 , 181, 181
8 , 182, 6044
2.25 , 182, 13148
10.5 , 182, 22821
6 , 182, 12340
7.75 , 182, 1329
11.75 , 182, 29090
5.25 , 182, 8200
7.75 , 182, 6592
8 , 182, 13604
167.25 , 182, 182
5.25 , 183, 11651
1.75 , 183, 11036
107 , 183, 183
10.5 , 184, 22379
11.25 , 184, 11387
1 , 184, 18217
10.25 , 184, 1526
133 , 184, 184
1.75 , 185, 3002
6.25 , 185, 1270
10.25 , 185, 11480
118.25 , 185, 185
9.75 , 186, 14117
6.5 , 186, 11939
4 , 186, 5060
3 , 186, 9622
3.25 , 186, 20293
6.5 , 186, 18106
11.5 , 186, 3350
144.5 , 186, 186
9.75 , 187, 18457
11.75 , 187, 25531
9.25 , 187, 9590
5.5 , 187, 26399
11.25 , 187, 7483
4.5 , 187, 11564
8.25 , 187, 31155
2.5 , 187, 153
8.25 , 187, 31353
171 , 187, 187
4.75 , 188, 13827
2.5 , 188, 29233
107.25 , 188, 188
5.5 , 189, 22336
0.5 , 189, 27765
2.75 , 189, 6384
0.25 , 189, 28690
8.75 , 189, 20052
3.5 , 189, 12661
3.25 , 189, 20324
5 , 189, 18784
9.25 , 189, 1307
138.75 , 189, 189
6.25 , 190, 17378
9 , 190, 4118
8.5 , 190, 7045
123.75 , 190, 190
4.5 , 191, 15709
2.75 , 191, 29897
3.5 , 191, 15745
1.75 , 191, 11729
11 , 191, 20967
8 , 191, 5725
2 , 191, 25699
10.5 , 191, 25592
144 , 191, 191
2 , 192, 15624
11 , 192, 13939
3.25 , 192, 19007
2 , 192, 16529
1.75 , 192, 12055
3 , 192, 26884
7.25 , 192, 3036
130.25 , 192, 192
6.25 , 193, 30616
9.75 , 193, 13547
116 , 193, 193
0.5 , 194, 8879
3.5 , 194, 19396
1.5 , 194, 4333
0.75 , 194, 28257
0.75 , 194, 9012
12 , 194, 28871
119 , 194, 194
10.25 , 195, 6867
110.25 , 195, 195
5.75 , 196, 21722
105.75 , 196, 196
5.5 , 197, 28666
3.5 , 197, 29813
3 , 197, 6869
112 , 197, 197
9.5 , 198, 16971
0.5 , 198, 30440
1.75 , 198, 21584
1.25 , 198, 6713
8.5 , 198, 9516
9.75 , 198, 8951
6.75 , 198, 12012
0.5 , 198, 6999
138.5 , 198, 198
10.25 , 199, 14052
8.5 , 199, 16707
118.75 , 199, 199
12 , 200, 28939
5 , 200, 5489
5.25 , 200, 6900
4 , 200, 12846
4.75 , 200, 4713
3.5 , 200, 23981
10.75 , 200, 6749
6.75 , 200, 5791
5 , 200, 27682
157 , 200, 200
4.75 , 201, 20227
